race,strategy,tier,skill,source_file,status,memo
中山 芝 3600m,逃げ,super_recommended,地固め,20260704_032314_349.png,draft,
中山 芝 3600m,逃げ,super_recommended,盤石の構え,20260704_032314_349.png,draft,
中山 芝 3600m,逃げ,super_recommended,尻尾上がり,20260704_032336_083.png,draft,
中山 芝 3600m,逃げ,super_recommended,尻尾の滝登り,20260704_032336_083.png,draft,
中山 芝 3600m,逃げ,super_recommended,連鎖反応,20260704_032336_083.png,draft,
中山 芝 3600m,逃げ,super_recommended,蜻蛉,20260704_032336_083.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,super_recommended,覚悟を決めて,20260704_032336_083.png,draft,
中山 芝 3600m,逃げ,super_recommended,エネルギッシュ,20260704_032336_083.png,draft,
中山 芝 3600m,逃げ,super_recommended,星の煌き,20260704_032336_083.png,draft,auto_fix:星の煌めき->星の煌き
中山 芝 3600m,逃げ,super_recommended,超長距離回復◎,20260704_032336_083.png,draft,
中山 芝 3600m,逃げ,super_recommended,超長距離回復○,20260704_032336_083.png,draft,
中山 芝 3600m,逃げ,super_recommended,悠々自適,20260704_032336_083.png,draft,
中山 芝 3600m,逃げ,super_recommended,息抜き上手,20260704_032336_083.png,draft,
中山 芝 3600m,逃げ,recommended,良バ場の鬼,20260704_032351_035.png,draft,
中山 芝 3600m,逃げ,recommended,孤狼のプロフェッサー,20260704_032351_035.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,コーナー巧者○,20260704_032351_035.png,draft,auto_fix:コーナー巧者〇->コーナー巧者○
中山 芝 3600m,逃げ,recommended,ハヤテ一文字,20260704_032351_035.png,draft,
中山 芝 3600m,逃げ,recommended,直線巧者,20260704_032351_035.png,draft,
中山 芝 3600m,逃げ,recommended,ポジションセンス,20260704_032351_035.png,draft,
中山 芝 3600m,逃げ,recommended,全身全霊,20260704_032351_035.png,draft,
中山 芝 3600m,逃げ,recommended,束縛,20260704_032351_035.png,draft,
中山 芝 3600m,逃げ,recommended,脱出術,20260704_032351_035.png,draft,
中山 芝 3600m,逃げ,recommended,急ぎ足,20260704_032351_035.png,draft,
中山 芝 3600m,逃げ,recommended,クールダウン,20260704_032351_035.png,draft,
中山 芝 3600m,逃げ,recommended,深呼吸,20260704_032351_035.png,draft,
中山 芝 3600m,逃げ,recommended,内的体験,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,内弁慶,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,VIP顔パス,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,パス上手,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,危険回避,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,トップランナー,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,先頭プライド,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,スリップストリーム,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,いいとこ入った！,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,遊びはおしまいっ！,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,お先に失礼っ！,20260704_032403_031.png,draft,auto_fix:お先に失礼ッ！->お先に失礼っ！
中山 芝 3600m,逃げ,recommended,真打,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,影打,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,日本一のウマ娘,20260704_032403_031.png,draft,
中山 芝 3600m,逃げ,recommended,至高のダウンヒラー,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,下り坂巧者,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,踏ませぬ影,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,粘り腰,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,神速,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,快速,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,脱兎の先へ,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,臆病目も揺らす,20260704_032422_082.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,ブチ☆アゲ↑バイブス,20260704_032422_082.png,draft,auto_fix:プチ☆アゲ↑バイブス->ブチ☆アゲ↑バイブス
中山 芝 3600m,逃げ,recommended,バイブス上昇,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,ネバーギブアップ,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,捲土重来,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,序盤巧者,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,画竜点睛,20260704_032422_082.png,draft,
中山 芝 3600m,逃げ,recommended,大詰め,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,正攻法,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,素直な一歩,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,早業,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,気の向くままに,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,切り込み隊長,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,後の先,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,奮い立つ心,20260704_032432_883.png,draft,auto_fix:奮い立つ->奮い立つ心
中山 芝 3600m,逃げ,recommended,抜きん出る一歩,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,堅忍不抜,20260704_032432_883.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,みなぎる闘志,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,英傑豪邁,20260704_032432_883.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,比類なき,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,一所懸命,20260704_032432_883.png,draft,
中山 芝 3600m,逃げ,recommended,喧嘩,20260704_032442_700.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,陽光,20260704_032442_700.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,光明,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,パスファインダー,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,活路を拓く！,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,悠久走破,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,臆せぬ心,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,好奇心,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,心惹かれて,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,顕頌児,20260704_032442_700.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,順風満帆,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,気持ちを乗せて,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,逃げるが勝ち！,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,遥か先へ,20260704_032442_700.png,draft,
中山 芝 3600m,逃げ,recommended,勝負を賭けて,20260704_032459_535.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,気丈夫,20260704_032459_535.png,draft,
中山 芝 3600m,逃げ,recommended,あふれる活力,20260704_032459_535.png,draft,
中山 芝 3600m,逃げ,recommended,前人未到,20260704_032459_535.png,draft,
中山 芝 3600m,逃げ,recommended,巨歩,20260704_032459_535.png,draft,
中山 芝 3600m,逃げ,recommended,戦略家,20260704_032459_535.png,draft,
中山 芝 3600m,逃げ,recommended,弾みを付けて,20260704_032459_535.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,光輝燦然,20260704_032459_535.png,draft,
中山 芝 3600m,逃げ,recommended,輝きを放って,20260704_032459_535.png,draft,
中山 芝 3600m,逃げ,recommended,誓い立つ心,20260704_032459_535.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,福上への感謝を！,20260704_032459_535.png,draft,unknown_skill:要確認
中山 芝 3600m,逃げ,recommended,恩返し、召し上がれ,20260704_032459_535.png,draft,
